31349	1752	8033
31350	29229	28564
31351	17998	9577
31352	21304	12480
31353	31137	10964
31354	22369	5191
31355	3108	7266
31356	174	897
31357	11575	31179
31358	32679	9371
31359	18621	2122
31360	3943	16701
31361	25552	3676
31362	22514	105
31363	12723	31942
31364	19145	30631
31365	29959	10453
31366	11708	22367
31367	322	31721
31368	18432	13958
31369	28766	15413
31370	25985	16764
31371	24782	21184
31372	9337	20533
31373	20406	12975
31374	16706	10136
31375	25435	17863
31376	21609	27172
31377	14809	558
31378	14083	31705
31379	4116	3441
31380	324	23894
31381	21744	4299
31382	22349	16959
31383	31941	8869
31384	30790	26337
31385	10509	26969
31386	17325	26905
31387	30816	23355
31388	10477	10353
31389	4771	16346
31390	13619	29069
31391	17788	22147
31392	13181	30918
31393	17672	17927
31394	4852	26644
31395	25809	14782
31396	1915	1073
31397	23802	20428
31398	6280	11515
31399	28605	15523
31400	4658	15643
31401	792	18378
31402	3212	3300
31403	706	1500
31404	32050	7293
31405	7780	29651
31406	1825	10563
31407	14342	22406
31408	31948	12905
31409	5831	2417
31410	18540	12513
31411	12754	2997
31412	11927	1664
31413	10125	4703
31414	7956	26717
31415	13588	24813
31416	2030	18554
31417	16869	8463
31418	24263	678
31419	21469	5802
31420	21615	20641
31421	32611	21794
31422	26293	18818
31423	10211	23001
31424	17533	28758
31425	9342	12275
31426	14355	5642
31427	7423	349
31428	3007	4747
31429	13073	14605
31430	7322	6443
31431	19376	6795
31432	3999	11335
31433	3294	29360
31434	23813	29734
31435	25495	17837
31436	9677	32037
31437	9734	7760
31438	1943	8465
31439	9721	25219
31440	25273	8149
31441	18323	20758
31442	18066	11093
31443	28736	3262
31444	30748	27289
31445	25070	22621
31446	18113	14382
31447	22139	26755
31448	9072	8137
31449	28521	28213
31450	11759	24366
31451	19929	16110
31452	11379	28240
31453	26295	15844
31454	8558	21178
31455	26418	27276
31456	29608	16941
31457	15727	14432
31458	23697	22667
31459	6526	5088
31460	4310	25843
31461	31373	14551
31462	22322	4654
31463	7259	15839
31464	391	28234
31465	22768	31015
31466	31789	5508
31467	21132	8820
31468	26505	1132
31469	31197	22118
31470	28642	21827
31471	17524	24317
31472	22385	27816
31473	10106	25947
31474	26295	22900
31475	10911	28876
31476	14100	27618
31477	10068	22275
31478	2964	18419
31479	2106	423
31480	11276	30480
31481	7386	11534
31482	30310	15601
31483	21910	1096
31484	6713	13247
31485	31711	15967
31486	12957	29557
31487	15017	8413
31488	12861	18572
31489	2844	2959
31490	21933	15831
31491	22925	29065
31492	4094	32172
31493	30380	25450
31494	9616	20036
31495	10495	3809
31496	26920	11620
31497	29327	22384
31498	20290	20285
31499	24289	27760
31500	19369	1170
31501	27943	86
31502	11588	19480
31503	27320	1332
31504	27699	4898
31505	20926	4739
31506	7707	27005
31507	46	22559
31508	1213	11417
31509	23294	17043
31510	27342	28138
31511	12690	13463
31512	17154	6286
31513	30071	31191
31514	15723	6704
31515	6739	22262
31516	18177	4908
31517	12828	23251
31518	10114	20980
31519	6537	21771
31520	12668	7602
31521	18630	5567
31522	14503	5167
31523	7276	23191
31524	17017	7923
31525	10928	3334
31526	9461	17326
31527	30939	13776
31528	1988	21462
31529	9466	18890
31530	31622	16274
31531	22486	13281
31532	7018	4055
31533	4902	16478
31534	27900	19408
31535	12292	19817
31536	29247	19844
31537	8606	25803
31538	8700	18867
31539	20526	8952
31540	14937	3840
31541	8236	3916
31542	8621	16470
31543	31169	18837
31544	18835	3716
31545	25728	12498
31546	18494	13610
31547	2897	26426
31548	7180	16089
31549	15533	22400
31550	19805	21622
31551	15121	8022
31552	25253	7135
31553	29100	816
31554	23232	27089
31555	24923	20298
31556	8582	19210
31557	23000	18924
31558	12960	10410
31559	21295	6893
31560	24218	3039
31561	31601	19574
31562	26168	17601
31563	19627	18696
31564	24590	30843
31565	16153	31424
31566	7243	23212
31567	27544	28634
31568	31446	5645
31569	12890	10357
31570	26524	10323
31571	14813	29077
31572	28968	13655
31573	23070	29038
31574	11636	5492
31575	18442	18656
31576	24830	9008
31577	5429	28222
31578	7199	3103
31579	22478	9555
31580	17048	10501
31581	3795	14503
31582	12654	8507
31583	5761	22526
31584	30457	23892
31585	16655	16418
31586	20791	3327
31587	26523	4066
31588	26214	17455
31589	1893	28251
31590	27601	29562
31591	16187	26230
31592	12010	16319
31593	16692	7090
31594	13465	32012
31595	3233	15396
31596	25300	20671
31597	1089	21436
31598	26736	16107
31599	13492	25801
31600	22326	9981
31601	24370	27071
31602	9274	29599
31603	7293	9272
31604	616	476
31605	11284	23866
31606	19296	901
31607	17322	31416
31608	27268	24788
31609	29398	3675
31610	32334	23888
31611	28428	16770
31612	9192	1008
31613	23500	17031
31614	8438	7811
31615	25369	5956
31616	24502	15439
31617	12845	30933
31618	29004	3065
31619	11883	7328
31620	2647	3237
31621	30357	3731
31622	11720	23133
31623	1087	173
31624	31220	6583
31625	388	13248
31626	19432	18098
31627	9975	23925
31628	11516	27362
31629	13788	12176
31630	16043	32461
31631	25241	25717
31632	6305	31380
31633	17255	29931
31634	19734	22998
31635	5965	23329
31636	1883	5841
31637	31055	1775
31638	30898	24778
31639	21475	26461
31640	1891	4527
31641	10404	11625
31642	29708	9980
31643	74	11269
31644	26937	16859
31645	5850	31072
31646	10548	29327
31647	6170	13670
31648	19999	21266
31649	72	6538
31650	20543	13565
31651	29963	13763
31652	18075	26281
31653	10922	32468
31654	5574	21396
31655	10620	4561
31656	249	1030
31657	1952	20703
31658	20836	16372
31659	27373	15675
31660	1990	22820
31661	26412	12926
31662	19516	24722
31663	3205	26399
31664	4182	19219
31665	14904	22073
31666	6000	18744
31667	2446	30350
31668	22848	22133
31669	25870	25293
31670	29355	17282
31671	8179	22288
31672	6365	16386
31673	8670	10153
31674	17048	10083
31675	31433	5406
31676	31692	5381
31677	29500	8562
31678	5993	926
31679	27843	19110
31680	13169	31709
31681	9887	20096
31682	17233	5709
31683	15036	23435
31684	5233	21629
31685	26339	21343
31686	266	5470
31687	30257	546
31688	17720	10476
31689	24264	28495
31690	10832	18192
31691	26564	11190
31692	31859	28101
31693	27505	16581
31694	32355	27259
31695	2491	9477
31696	20374	4792
31697	24293	23015
31698	30857	28677
31699	4734	5825
31700	4439	25352
31701	21137	9492
31702	13962	494
31703	3869	21008
31704	16433	13836
31705	2500	6490
31706	28467	23749
31707	3527	27916
31708	1250	28590
31709	25650	16126
31710	30931	30704
31711	22612	12100
31712	16622	20718
31713	24690	1015
31714	24513	32296
31715	16061	20025
31716	11545	6239
31717	11904	24691
31718	3284	5627
31719	29086	31201
31720	2033	29353
31721	21052	19281
31722	31721	31304
31723	27835	14631
31724	21570	15110
31725	21993	32421
31726	609	25286
31727	29048	5737
31728	10144	3014
31729	3247	3127
31730	9632	15486
31731	4447	7161
31732	2273	7883
31733	25881	16900
31734	399	12876
31735	18590	8349
31736	24223	32268
31737	19351	24252
31738	16155	1378
31739	10374	25616
31740	28090	1046
31741	7421	5698
31742	6836	13765
31743	4622	31614
31744	26580	11399
31745	10498	26160
31746	31439	31438
31747	77	3595
31748	2516	13458
31749	17602	14928
31750	5732	2987
31751	25348	24909
31752	19044	2942
31753	27965	24868
31754	11121	14299
31755	2322	13773
31756	6259	4902
31757	31190	20574
31758	17781	20405
31759	6909	29578
31760	10676	12410
31761	24276	14696
31762	5109	23778
31763	9584	9846
31764	22812	11260
31765	32740	28126
31766	20731	10974
31767	13240	19192
31768	5480	25157
31769	4758	5135
31770	14226	8059
31771	31301	27240
31772	24469	17534
31773	4316	11136
31774	2635	25438
31775	4399	1942
31776	22885	10471
31777	15246	24937
31778	10683	23168
31779	16047	23363
31780	25569	27475
31781	11496	13622
31782	15099	27822
31783	20897	24742
31784	19922	23977
31785	31498	27912
31786	24103	7690
31787	3081	12776
31788	4679	2149
31789	27255	23089
31790	29919	30600
31791	7563	13481
31792	10002	15126
31793	12438	28091
31794	30921	16241
31795	11761	5753
31796	23370	27869
31797	17972	7393
31798	25101	483
31799	30633	6495
31800	17866	27892
31801	18945	5524
31802	7639	26959
31803	29253	12374
31804	17329	25381
31805	29455	17144
31806	5337	26362
31807	3321	27595
31808	1761	8270
31809	4950	8676
31810	16838	11133
31811	31008	13856
31812	13440	16100
31813	10802	25958
31814	22488	28485
31815	1207	24620
31816	4986	4972
31817	1763	27453
31818	31051	2835
31819	1249	32185
31820	19196	27908
31821	31500	93
31822	32224	24701
31823	20577	4612
31824	12538	9688
31825	7476	30062
31826	18779	4715
31827	18979	3137
31828	10411	942
31829	6985	845
31830	12805	3483
31831	31668	5140
31832	4360	26715
31833	7448	32650
31834	30506	24862
31835	16324	9753
31836	17232	21067
31837	14038	24808
31838	18332	26329
31839	31915	93
31840	8582	11516
31841	27546	5089
31842	22575	15365
31843	28386	24291
31844	13553	29059
31845	16352	7967
31846	2619	2479
31847	902	2080
31848	23708	5895
31849	23560	6147
31850	8733	7480
31851	17112	10623
31852	3028	21313
31853	16085	26402
31854	3510	20694
31855	19136	989
31856	6317	11010
31857	32751	23747
31858	15083	17425
31859	22853	26638
31860	6781	21165
31861	8801	5475
31862	32291	25671
31863	26390	855
31864	22623	24249
31865	30491	11825
31866	2252	17705
31867	20996	31729
31868	18353	17456
31869	3953	18834
31870	28630	18747
31871	6022	23949
31872	6806	10546
31873	16283	25502
31874	16950	6744
31875	7988	21962
31876	24181	1395
31877	12595	30369
31878	12132	29228
31879	5452	16577
31880	10872	4792
31881	1466	28571
31882	15838	12984
31883	21808	1402
31884	24078	3422
31885	2323	29377
31886	4515	20178
31887	25574	17011
31888	28522	17620
31889	29702	28665
31890	17081	674
31891	31383	18976
31892	18946	31772
31893	16062	1890
31894	17319	23590
31895	8464	28518
31896	15632	6734
31897	843	15818
31898	22524	5039
31899	22596	8735
31900	31252	11028
31901	28705	309
31902	6854	13409
31903	21704	23449
31904	9040	12079
31905	19096	32093
31906	5403	5303
31907	18774	23319
31908	27211	15601
31909	362	16428
31910	25748	7933
31911	16715	12879
31912	15951	28865
31913	20280	11844
31914	29133	27092
31915	2857	8682
31916	2795	11674
31917	27909	18296
31918	14054	8369
31919	13077	17927
31920	1649	11660
31921	21689	15185
31922	5637	15454
31923	3417	4792
31924	4217	25146
31925	5023	19850
31926	16338	2936
31927	20707	8323
31928	8284	9562
31929	11495	2707
31930	10746	2800
31931	16837	18658
31932	17338	14648
31933	3109	19474
31934	5548	3722
31935	27571	4804
31936	11509	6451
31937	2001	3421
31938	9759	14689
31939	27784	28426
31940	20915	6719
31941	29637	4097
31942	1802	18016
31943	20162	17674
31944	6496	23393
31945	17346	20542
31946	9002	8394
31947	29697	20239
31948	7081	1590
31949	15851	18825
31950	27328	19636
31951	3980	18136
31952	28419	24428
31953	15688	2825
31954	10768	8070
31955	12492	25109
31956	1826	10055
31957	1092	7195
31958	28643	18557
31959	24014	7917
31960	9090	18974
31961	7983	12494
31962	1030	10540
31963	15814	24698
31964	19938	24795
31965	22206	11879
31966	28105	32246
31967	21383	23371
31968	26819	383
31969	12934	32734
31970	2689	22166
31971	18443	20961
31972	19949	24475
31973	2948	14943
31974	13318	24215
31975	17649	8499
31976	31979	15576
31977	11928	4554
31978	30517	30172
31979	24314	7466
31980	22922	10609
31981	3845	7475
31982	23152	6425
31983	4235	15653
31984	31326	5299
31985	2291	27491
31986	13337	6744
31987	17455	6263
31988	1854	11652
31989	13294	26453
31990	4378	10614
31991	28434	13028
31992	10178	4825
31993	17764	3258
31994	11104	11427
31995	15238	6439
31996	460	21566
31997	810	27766
31998	28764	26854
31999	17282	19823
32000	18428	16978
32001	17911	289
32002	6017	31382
32003	23326	990
32004	22586	3912
32005	3048	21382
32006	18632	7649
32007	27417	12041
32008	27184	16231
32009	6907	28455
32010	21295	18249
32011	23379	23674
32012	19918	27019
32013	13204	9911
32014	29493	3106
32015	3411	24881
32016	14788	18338
32017	21243	10398
32018	10592	23318
32019	26306	22046
32020	10763	5935
32021	1499	25465
32022	8376	1186
32023	27629	25768
32024	20061	18891
32025	19141	15000
32026	9545	5014
32027	27208	25386
32028	2232	1439
32029	1195	2686
32030	10917	30104
32031	13030	16753
32032	31711	30188
32033	32101	32100
32034	25183	29601
32035	25857	17728
32036	10713	27523
32037	30768	12214
32038	25233	31359
32039	18552	5836
32040	8816	19789
32041	21546	9365
32042	23639	13138
32043	14412	7487
32044	16819	22724
32045	16087	2644
32046	25170	27663
32047	7459	11065
32048	32373	12919
32049	30367	20219
32050	16166	20479
32051	30661	31562
32052	18635	18058
32053	7501	1222
32054	23548	28737
32055	31649	31866
32056	30866	31028
32057	6802	5798
32058	14080	7236
32059	14665	28354
32060	19431	10048
32061	3712	19647
32062	27108	2638
32063	22770	20368
32064	30125	30349
32065	21519	8425
32066	16476	20472
32067	25845	5703
32068	15370	30350
32069	5020	25392
32070	24224	10928
32071	9296	16572
32072	9962	4298
32073	25957	11860
32074	30701	6197
32075	1318	12218
32076	15995	18780
32077	1038	11337
32078	5380	16158
32079	5947	21375
32080	22959	20340
32081	3871	10936
32082	27305	10068
32083	5753	10300
32084	31933	24021
32085	23939	32636
32086	16422	17043
32087	1389	665
32088	18337	27477
32089	24587	15654
32090	26054	17645
32091	22475	11311
32092	29847	11104
32093	5097	14202
32094	15194	19783
32095	11494	20492
32096	26276	24181
32097	1334	22511
32098	18103	24026
32099	6713	14131
32100	18445	29351
32101	24940	16947
32102	23093	9395
32103	1505	21786
32104	14558	29726
32105	6636	18597
32106	19250	5172
32107	4384	9258
32108	3429	19860
32109	5753	12505
32110	14477	19345
32111	4827	21058
32112	7348	22744
32113	30651	18455
32114	24875	20307
32115	8732	15667
32116	7970	16206
32117	27070	18396
32118	2678	4569
32119	12434	16197
32120	7370	10861
32121	1648	2647
32122	30425	19410
32123	13580	19377
32124	27658	17471
32125	18471	3822
32126	27718	9412
32127	26114	23334
32128	16390	2021
32129	3096	20151
32130	19120	11144
32131	1036	10309
32132	18211	25105
32133	9441	24831
32134	12944	7883
32135	13417	15396
32136	22925	8586
32137	32000	28614
32138	15204	1422
32139	27514	19151
32140	14257	14251
32141	18777	31809
32142	14892	6055
32143	26435	24514
32144	22723	18660
32145	19380	29527
32146	6124	30270
32147	14833	23152
32148	18745	3383
32149	9533	4645
32150	14380	13394
32151	25678	15039
32152	6478	188
32153	14594	6778
32154	28539	12081
32155	79	15753
32156	23424	25630
32157	7800	22363
32158	2536	14083
32159	31623	18717
32160	13074	3356
32161	9207	29056
32162	24967	1856
32163	25009	10684
32164	29323	1801
32165	24890	5077
32166	1266	3893
32167	14122	7708
32168	18997	844
32169	23008	24570
32170	28101	2691
32171	25460	13289
32172	1695	6625
32173	12269	12995
32174	18209	27040
32175	11188	29759
32176	24348	22998
32177	26185	14520
32178	17450	2645
32179	15669	24625
32180	21570	10703
32181	13120	21143
32182	1673	16446
32183	18403	15685
32184	7787	30850
32185	25344	18894
32186	5355	11596
32187	10449	12790
32188	11319	15676
32189	18975	21761
32190	24960	27206
32191	9396	12849
32192	12552	18522
32193	18450	27786
32194	24701	32580
32195	12901	15320
32196	17285	25553
32197	22967	28403
32198	11930	11315
32199	21859	25410
32200	3096	17318
32201	15308	5502
32202	18324	340
32203	2126	12216
32204	880	18038
32205	7541	14494
32206	19628	18365
32207	14189	18426
32208	16639	1520
32209	25274	25723
32210	23335	14806
32211	19241	28344
32212	22909	14166
32213	30471	15730
32214	29388	3037
32215	17040	20249
32216	19811	23552
32217	12202	13458
32218	27753	17507
32219	24020	6456
32220	1905	16857
32221	15961	3105
32222	78	25804
32223	22729	28322
32224	27433	21472
32225	13225	11285
32226	23761	25043
32227	13674	7897
32228	29521	15016
32229	4504	18075
32230	19656	27652
32231	5716	13268
32232	24693	19672
32233	28164	19603
32234	28178	2112
32235	10569	20093
32236	30563	20395
32237	9522	12818
32238	30734	30781
32239	8623	21298
32240	20397	1905
32241	7240	735
32242	4642	29443
32243	17166	26180
32244	12842	6157
32245	5074	18166
32246	14902	11632
32247	31638	14459
32248	1910	13685
32249	2625	14089
32250	15158	12980
32251	3735	9103
32252	22125	9269
32253	11879	16634
32254	13203	3286
32255	20230	5809
32256	21172	2540
32257	25085	23649
32258	11203	15661
32259	27135	21248
32260	31536	3534
32261	19486	12044
32262	15548	1256
32263	16702	30740
32264	18573	18720
32265	31689	378
32266	18045	32135
32267	21924	24695
32268	27576	1983
32269	6754	863
32270	13958	352
32271	16824	20007
32272	7269	22681
32273	11825	24612
32274	24155	25627
32275	17443	26389
32276	30602	28210
32277	27874	9060
32278	23045	31541
32279	23091	425
32280	28130	20257
32281	7684	28016
32282	1681	30337
32283	27226	16700
32284	17004	22161
32285	3466	30668
32286	2190	2210
32287	32428	668
32288	6377	1216
32289	3661	27055
32290	25235	24467
32291	3940	6284
32292	5217	8067
32293	3207	31879
32294	7095	27935
32295	23903	22593
32296	1438	8896
32297	12378	28786
32298	30231	32617
32299	23711	30182
32300	10672	242
32301	4167	20678
32302	13652	10598
32303	11978	12569
32304	30823	13225
32305	29623	2186
32306	29971	31582
32307	11689	20844
32308	732	7175
32309	9590	18171
32310	3963	2926
32311	1449	29413
32312	25065	13125
32313	22067	13321
32314	5050	19977
32315	24669	8830
32316	13484	2860
32317	3841	29911
32318	19584	15986
32319	7930	19109
32320	12040	7836
32321	13273	62
32322	22146	22340
32323	9433	28605
32324	14372	29192
32325	5654	17226
32326	18168	23274
32327	12793	15516
32328	6378	1015
32329	5879	5563
32330	25120	27687
32331	19835	24331
32332	14985	3461
32333	23072	32390
32334	25017	30351
32335	16420	13385
32336	29940	4832
32337	2074	18514
32338	19336	26380
32339	7902	17800
32340	28000	17356
32341	8398	26107
32342	22487	13403
32343	25911	5230
32344	1226	11295
32345	24078	10003
32346	26609	14220
32347	8161	14229
32348	22127	13382
32349	9740	15451
32350	3239	21637
32351	10032	18188
32352	18002	29118
32353	3553	3150
32354	7374	29312
32355	27039	6356
32356	8121	18332
32357	27656	22423
32358	23487	17544
32359	17995	19811
32360	17328	22277
32361	31456	11670
32362	12246	25088
32363	30583	11301
32364	26501	16310
32365	2862	12511
32366	26867	12060
32367	3334	20470
32368	25418	12414
32369	18072	11195
32370	5884	5478
32371	30468	9129
32372	4183	18367
32373	555	29861
32374	28761	3130
32375	8222	11908
32376	14277	17393
32377	8405	8910
32378	18550	29003
32379	6181	12481
32380	4340	1055
32381	1516	4761
32382	5701	12572
32383	20111	4111
32384	20486	22632
32385	6054	14880
32386	2746	16263
32387	23797	5135
32388	17505	8831
32389	20895	19885
32390	14157	24633
32391	24982	29400
32392	1841	17963
32393	26454	13378
32394	17531	16180
32395	27091	11636
32396	14819	27079
32397	30383	19474
32398	14404	22860
32399	27825	15456
32400	21675	1731
32401	19059	32517
32402	19630	13483
32403	21850	3087
32404	1280	18978
32405	11467	10040
32406	22082	26957
32407	7580	18791
32408	7195	17658
32409	18889	17274
32410	14986	31108
32411	30825	32323
32412	3451	27895
32413	8672	31696
32414	30361	31349
32415	3157	32240
32416	32100	27865
32417	3175	30194
32418	13699	3225
32419	15899	8624
32420	24411	17649
32421	18969	31181
32422	30432	9278
32423	2841	21818
32424	9387	15272
32425	10136	26111
32426	17742	8707
32427	29647	29496
32428	31460	7671
32429	12261	29789
32430	31980	15199
32431	30308	29127
32432	6743	20464
32433	28394	20080
32434	8671	13083
32435	6433	24315
32436	9371	11572
32437	17392	29172
32438	18128	25043
32439	1267	11608
32440	4875	14715
32441	17449	25944
32442	876	3705
32443	12269	20570
32444	13637	8463
32445	11560	15425
32446	31460	5842
32447	6084	10478
32448	16300	2385
32449	26468	27654
32450	29291	26615
32451	3154	16886
32452	27111	12595
32453	6328	28725
32454	30650	18133
32455	2580	23753
32456	7520	25020
32457	18150	16141
32458	6031	26798
32459	9387	19889
32460	13254	11911
32461	2575	3586
32462	9257	23446
32463	351	10348
32464	17804	1604
32465	20285	26173
32466	3022	16118
32467	24983	15531
32468	2152	4917
32469	10970	2329
32470	16197	19469
32471	15714	25238
32472	15829	27570
32473	15158	9383
32474	10333	11882
32475	28146	5958
32476	12689	4774
32477	6916	22570
32478	12388	11378
32479	26651	26953
32480	18463	18448
32481	25565	2204
32482	22192	8160
32483	1753	13602
32484	7493	10628
32485	16572	1319
32486	22298	15936
32487	26055	12742
32488	12943	8871
32489	4224	31661
32490	24702	12660
32491	19368	19744
32492	11723	11702
32493	6254	15681
32494	23357	48
32495	9442	22670
32496	10124	25599
32497	18092	21163
32498	16315	18045
32499	3582	1378
32500	2471	24166
32501	1223	24808
32502	31969	15929
32503	28202	12641
32504	32185	26081
32505	6702	23975
32506	28315	6037
32507	8631	839
32508	27551	29693
32509	7861	5069
32510	25691	8598
32511	13467	22338
32512	2044	855
32513	32019	30706
32514	14229	17045
32515	11503	31603
32516	29366	12324
32517	1379	19682
32518	29249	16575
32519	25970	15472
32520	25977	10409
32521	4007	6173
32522	1372	23189
32523	30725	16836
32524	29235	28100
32525	11840	26200
32526	3943	12141
32527	14382	14957
32528	20886	25441
32529	28792	24570
32530	13030	30703
32531	15765	22877
32532	16793	12549
32533	13561	11679
32534	31970	3737
32535	32393	8698
32536	29687	29255
32537	3155	11416
32538	23400	18492
32539	31356	1182
32540	3247	14162
32541	11129	29545
32542	9224	7292
32543	29826	19223
32544	12419	21861
32545	28228	9802
32546	10839	7764
32547	15831	21800
32548	9081	1875
32549	27119	7079
32550	26221	17552
32551	4182	9479
32552	30557	24067
32553	3994	20640
32554	11112	593
32555	30979	15325
32556	19004	241
32557	24263	11657
32558	28135	12173
32559	21121	17993
32560	5354	16043
32561	10208	6762
32562	6799	16780
32563	20380	6365
32564	2429	27988
32565	24239	25472
32566	31882	21356
32567	5569	31904
32568	464	6949
32569	31972	28091
32570	13315	32414
32571	26497	19338
32572	32258	3815
32573	29842	15166
32574	15531	870
32575	24338	23819
32576	13044	6266
32577	12978	16355
32578	1079	16735
32579	14542	17028
32580	10446	12626
32581	12703	1460
32582	4320	32757
32583	11698	21451
32584	27002	27892
32585	7065	8563
32586	14306	1769
32587	24032	2988
32588	16168	14717
32589	32067	30483
32590	25597	1744
32591	19229	13411
32592	712	28700
32593	2084	20028
32594	27639	20885
32595	25428	25635
32596	31379	13715
32597	25897	14027
32598	31000	25330
32599	6929	18834
32600	18563	10937
32601	5921	15695
32602	32172	14587
32603	6151	18507
32604	26838	27899
32605	27968	28557
32606	15237	31891
32607	27531	25947
32608	16528	26327
32609	1437	12541
32610	23158	31221
32611	23830	964
32612	15349	28768
32613	24500	24395
32614	3801	26925
32615	17606	28925
32616	32019	16317
32617	32484	18135
32618	20490	1692
32619	30174	16751
32620	6710	10665
32621	7410	26422
32622	7914	31607
32623	14658	31994
32624	27761	12788
32625	27781	1967
32626	23645	5704
32627	22524	7022
32628	28188	27648
32629	27559	7102
32630	12236	21356
32631	13754	20755
32632	10576	11077
32633	17995	30612
32634	32164	13715
32635	31565	11041
32636	13933	974
32637	18625	21653
32638	28117	28228
32639	20779	31816
32640	19093	6842
32641	25155	9689
32642	595	22102
32643	10734	6442
32644	22063	18109
32645	14188	15531
32646	15769	13944
32647	7379	25820
32648	13157	156
32649	17596	15629
32650	22817	24490
32651	20540	11624
32652	25766	9140
32653	4374	25138
32654	3053	5057
32655	29742	22606
32656	25380	32371
32657	28737	4867
32658	24833	15847
32659	19668	24319
32660	32087	13021
32661	21866	18075
32662	7655	31513
32663	19706	7008
32664	17784	26377
32665	13728	14538
32666	14634	29351
32667	16531	25677
32668	4103	17825
32669	31319	28310
32670	24795	32439
32671	1844	31251
32672	581	20069
32673	998	2741
32674	4367	9411
32675	24214	17141
32676	12475	30377
32677	15369	29205
32678	14942	24086
32679	15640	22440
32680	19890	6611
32681	14432	16468
32682	30822	12371
32683	15418	24535
32684	26552	14814
32685	27886	3144
32686	22598	5615
32687	4899	16031
32688	14369	4058
32689	28314	31864
32690	12068	14001
32691	8476	3860
32692	388	27753
32693	17841	11169
32694	167	28729
32695	2067	28859
32696	32314	26691
32697	20578	23858
32698	30078	11894
32699	22297	9230
32700	24290	25779
32701	13633	464
32702	25047	5166
32703	17637	30459
32704	22752	23576
32705	26053	3027
32706	23528	29563
32707	31310	357
32708	17625	613
32709	12490	5063
32710	25194	5704
32711	27861	12705
32712	19769	13729
32713	25872	19692
32714	4889	22232
32715	18713	10490
32716	11437	15975
32717	954	18871
32718	28982	2111
32719	28000	26670
32720	31913	24679
32721	719	4175
32722	15365	12007
32723	29717	19439
32724	5091	15076
32725	8124	32528
32726	21838	2316
32727	20036	22883
32728	29910	31029
32729	16849	267
32730	14304	26432
32731	28192	23204
32732	19520	21316
32733	27839	4740
32734	32266	21737
32735	382	19264
32736	32676	24081
32737	17185	5490
32738	30752	4286
32739	15447	5306
32740	19401	11312
32741	6384	30211
32742	21244	21837
32743	13130	6920
32744	29498	15942
32745	5644	7958
32746	20090	29048
32747	17943	6419
32748	31940	17296
32749	26810	16063
32750	1019	12531
32751	6693	19770
32752	507	10845
32753	2081	23239
32754	15588	5319
32755	9470	30159
32756	3508	143
32757	1740	13609
32758	22812	23507
32759	18126	7576
32760	2700	9245
32761	29995	149
32762	17809	23366
32763	29927	14415
32764	16736	17300
32765	21522	25841
32766	691	10022
32767	29759	3875
32768	26579	11922
32769	5944	21459
32770	15094	2764
32771	9200	32053
32772	16076	30282
32773	14265	11528
32774	26965	20837
32775	22455	31772
32776	16629	24067
32777	22165	13073
32778	4042	24179
32779	17014	97
32780	24893	7064
32781	28463	20385
32782	32215	5706
32783	28851	9731
32784	22871	26617
32785	6606	10272
32786	9985	5779
32787	21271	11508
32788	2104	24488
32789	24096	554
32790	2383	16077
32791	22767	17818
32792	24733	13118
32793	5554	30737
32794	9167	2247
32795	6830	11600
32796	26498	10212
32797	24185	32087
32798	32018	12583
32799	5225	6883
32800	17068	26586
32801	7500	13109
32802	14763	12262
32803	28761	31509
32804	22305	8947
32805	4199	3351
32806	17075	209
32807	24925	32029
32808	30635	32534
32809	29162	17693
32810	31816	15369
32811	3446	28452
32812	9048	22719
32813	10840	8347
32814	3081	32388
32815	2121	27338
32816	21501	21373
32817	4888	1178
32818	12188	8843
32819	23968	20895
32820	23726	14961
32821	18680	23125
32822	9001	18490
32823	11241	6570
32824	22599	12501
32825	3749	17341
32826	6108	11779
32827	20149	27110
32828	10215	12915
32829	16180	8182
32830	14951	22826
32831	6459	1728
32832	368	25641
32833	20636	24536
32834	18813	3658
32835	8403	3738
32836	3592	13420
32837	26169	10862
32838	15448	6607
32839	6011	1611
32840	6299	19393
32841	29515	20858
32842	31028	26747
32843	13909	13725
32844	19542	19782
32845	28021	5615
32846	7122	28642
32847	14375	21453
32848	813	26407
32849	3903	15478
32850	19446	26349
32851	25562	1039
32852	9302	13098
32853	10900	29162
32854	9193	20058
32855	9979	8711
32856	4812	26404
32857	2884	32731
32858	9976	18746
32859	16445	24145
32860	11214	21889
32861	27011	20751
32862	18418	17778
32863	31221	11002
32864	21853	15808
32865	27752	17916
32866	32686	29754
32867	29853	30725
32868	7361	27892
32869	15472	22863
32870	29571	4769
32871	337	16359
32872	25861	11844
32873	9720	5225
32874	11215	520
32875	3157	25610
32876	9590	2923
32877	19398	21468
32878	23153	12450
32879	6029	22862
32880	14376	23865
32881	27009	23538
32882	12622	20987
32883	17667	9348
32884	14449	11281
32885	9780	15655
32886	18639	26478
32887	29030	9969
32888	29036	24682
32889	30416	2218
32890	5729	6316
32891	24197	15057
32892	23671	17230
32893	4263	21728
32894	29428	23612
32895	28119	8146
32896	12213	20189
32897	27633	4577
32898	12669	28662
32899	27382	14228
32900	31885	20171
32901	22090	11769
32902	17781	8583
32903	26144	4655
32904	24105	20701
32905	5426	2600
32906	31063	26352
32907	7861	19117
32908	14328	25968
32909	6284	16035
32910	13606	18182
32911	32188	13196
32912	1069	12275
32913	15648	12113
32914	21732	4596
